transaction_id,client_id,date_transaction,annee,mois,trimestre,jour_semaine,categorie,produit,type_operation,statut,agence,montant,devise,taux_change_eur,montant_eur,montant_eur_verifie,score_credit_client,categorie_risque,segment_client,solde_avant,is_anomaly
TXN001606,CLI0099,2022-08-23 01:58:00,2022,8,3,Tuesday,Interets,Credit Auto,Credit,Complete,Nantes-Commerce,137.91,EUR,1.0,137.91,137.91,664.0,Medium,Standard,6172.97,False
TXN000137,CLI0006,2022-01-07 23:13:00,2022,1,1,Friday,Remboursement credit,PEA,Debit,Complete,Toulouse-Capitole,-1756.02,EUR,1.0,-1756.02,-1756.02,620.0,Medium,Standard,27104.06,False
TXN001326,CLI0107,2023-06-07 06:00:00,2023,6,2,Wednesday,Depot especes,Compte Courant,Debit,Complete,Lille-Grand-Place,-2973.53,EUR,1.0,-2973.53,-2973.53,420.0,High,Risque,24184.96,False
TXN000871,CLI0008,2022-02-21 23:46:00,2022,2,1,Monday,Prelevement,PEA,Debit,Complete,Nantes-Commerce,-435.12,EUR,1.0,-435.12,-435.12,744.0,Low,Premium,32660.88,False
TXN000800,CLI0016,2023-09-16 03:17:00,2023,9,3,Saturday,Remboursement credit,Compte Epargne,Credit,Complete,Bordeaux-Meriadeck,1122.55,EUR,1.0,1122.55,1122.55,716.0,Low,Standard,44765.8,False
TXN001044,CLI0020,2023-01-20 01:13:00,2023,1,1,Friday,Retrait DAB,Compte Epargne,Debit,Complete,Bordeaux-Meriadeck,-164.93,EUR,1.0,-164.93,-164.93,660.0,Medium,Standard,21342.99,False
TXN001930,CLI0085,2022-07-05 02:00:00,2022,7,3,Tuesday,Retrait DAB,Assurance Vie,Credit,En attente,Toulouse-Capitole,176.41,EUR,1.0,176.41,176.41,390.0,High,Risque,21088.49,False
TXN000879,CLI0120,2024-03-30 06:16:00,2024,3,1,Saturday,Interets,Assurance Vie,Credit,Rejete,Lyon-Part-Dieu,560.23,EUR,1.0,560.23,560.23,718.0,Low,Standard,5234.44,False
TXN000768,CLI0112,2022-07-23 10:04:00,2022,7,3,Saturday,Paiement CB,Credit Immobilier,Credit,Complete,Marseille-Vieux-Port,362.61,EUR,1.0,362.61,362.61,636.0,Medium,Standard,35067.02,False
TXN001579,CLI0084,2022-01-30 09:20:00,2022,1,1,Sunday,Remboursement credit,Credit Auto,Debit,Complete,Inconnue,-1299.59,EUR,1.0,-1299.59,-1299.59,684.0,Medium,Standard,44633.93,False
TXN000393,CLI0018,2022-09-23 05:55:00,2022,9,3,Friday,Virement,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-142.26,GBP,0.86,-165.42,-165.42,328.0,High,Risque,28593.51,False
TXN000016,CLI0111,2022-02-22 02:14:00,2022,2,1,Tuesday,Virement international,Compte Courant,Credit,Rejete,Paris-Centre,7702.91,EUR,1.0,7702.91,7702.91,617.0,Medium,Standard,33646.85,True
TXN001065,CLI0082,2024-04-07 15:48:00,2024,4,2,Sunday,Remboursement credit,Credit Auto,Credit,Complete,Paris-Centre,1418.55,EUR,1.0,1418.55,1418.55,813.0,Low,Premium,43679.76,False
TXN001332,CLI0124,2022-04-27 13:25:00,2022,4,2,Wednesday,Prelevement,Credit Auto,Debit,Rejete,Toulouse-Capitole,-2454.43,USD,1.08,-2272.62,-2272.62,585.0,Medium,Standard,16755.91,False
TXN000565,CLI0098,2024-01-02 13:22:00,2024,1,1,Tuesday,Prelevement,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-216.53,EUR,1.0,-216.53,-216.53,580.0,Medium,Standard,29667.33,False
TXN001533,CLI0002,2023-08-08 01:15:00,2023,8,3,Tuesday,Retrait DAB,PEA,Debit,En attente,Lyon-Part-Dieu,-48.15,USD,1.08,-44.58,-44.58,606.0,Medium,Standard,20336.45,False
TXN000203,CLI0026,2024-02-26 11:27:00,2024,2,1,Monday,Depot especes,Assurance Vie,Debit,Complete,Lille-Grand-Place,-977.79,USD,1.08,-905.36,-905.36,699.0,Medium,Standard,12483.53,False
TXN001357,CLI0070,2024-07-13 10:07:00,2024,7,3,Saturday,Depot especes,Credit Auto,Credit,Complete,Nantes-Commerce,1526.37,EUR,1.0,1526.37,1526.37,425.0,High,Risque,24113.97,False
TXN000799,CLI0052,2024-02-18 13:33:00,2024,2,1,Sunday,Prelevement,Credit Consommation,Credit,Complete,Bordeaux-Meriadeck,954.02,GBP,0.86,1109.33,1109.33,838.0,Low,Premium,21361.19,False
TXN000045,CLI0095,2023-07-20 06:07:00,2023,7,3,Thursday,Virement international,Livret A,Credit,Complete,Nantes-Commerce,7602.28,EUR,1.0,7602.28,7602.28,668.0,Medium,Standard,32121.05,True
TXN000314,CLI0083,2022-08-21 12:16:00,2022,8,3,Sunday,Remboursement credit,PEA,Debit,Complete,Lyon-Part-Dieu,-1643.7,CHF,0.97,-1694.54,-1694.54,643.0,Medium,Standard,25485.91,False
TXN001469,CLI0004,2024-02-10 17:09:03,2024,2,1,Saturday,Virement international,Credit Immobilier,Credit,Complete,Bordeaux-Meriadeck,857.95,USD,1.08,794.4,794.4,645.0,Medium,Standard,17530.26,False
TXN000981,CLI0050,2022-02-22 11:13:00,2022,2,1,Tuesday,Virement,Compte Epargne,Credit,Complete,Lyon-Part-Dieu,881.42,EUR,1.0,881.42,881.42,666.0,Medium,Standard,26092.61,False
TXN000672,CLI0008,2022-02-19 18:51:00,2022,2,1,Saturday,Interets,Assurance Vie,Debit,Complete,Nantes-Commerce,-1897.58,EUR,1.0,-1897.58,-1897.58,645.0,Medium,Premium,23731.47,False
TXN001535,CLI0045,2022-08-06 04:53:00,2022,8,3,Saturday,Retrait DAB,Compte Courant,Debit,Complete,Bordeaux-Meriadeck,-408.84,EUR,1.0,-408.84,-408.84,704.0,Low,Standard,27791.58,False
TXN000790,CLI0048,2022-07-27 13:31:00,2022,7,3,Wednesday,Remboursement credit,Credit Immobilier,Debit,Complete,Toulouse-Capitole,-632.76,EUR,1.0,-632.76,-632.76,670.0,Medium,Standard,45664.14,False
TXN001288,CLI0084,2024-08-20 16:31:00,2024,8,3,Tuesday,Paiement CB,Credit Immobilier,Credit,Complete,Marseille-Vieux-Port,205.33,GBP,0.86,238.76,238.76,684.0,Medium,Standard,4640.29,False
TXN001492,CLI0093,2024-11-19 16:35:00,2024,11,4,Tuesday,Depot especes,Credit Immobilier,Debit,En attente,Marseille-Vieux-Port,-2576.54,EUR,1.0,-2576.54,-2576.54,786.0,Low,Premium,46765.18,False
TXN001982,CLI0047,2024-04-10 05:48:00,2024,4,2,Wednesday,Virement international,Credit Immobilier,Debit,Complete,Lyon-Part-Dieu,-7086.8,USD,1.08,-6561.85,-6561.85,397.0,High,Risque,9516.28,True
TXN000887,CLI0005,2023-08-06 04:53:00,2023,8,3,Sunday,Virement,Compte Courant,Debit,Complete,Lille-Grand-Place,-2902.22,CHF,0.97,-2991.98,-2991.98,694.0,Medium,Standard,911.99,False
TXN000838,CLI0139,2022-01-23 09:12:00,2022,1,1,Sunday,Prelevement,Compte Courant,Credit,Complete,Marseille-Vieux-Port,1677.49,EUR,1.0,1677.49,1677.49,674.0,Medium,Standard,4343.46,False
TXN001799,CLI0074,2023-12-05 06:25:00,2023,12,4,Tuesday,Interets,Livret A,Debit,Rejete,Nantes-Commerce,-2212.57,EUR,1.0,-2212.57,-2212.57,633.0,Medium,Standard,14719.07,False
TXN000939,CLI0144,2024-06-17 13:40:00,2024,6,2,Monday,Depot especes,Livret A,Debit,Complete,Paris-Centre,-1159.55,GBP,0.86,-1348.31,-1348.31,361.0,High,Risque,25910.62,False
TXN000007,CLI0076,2023-09-12 00:45:00,2023,9,3,Tuesday,Retrait DAB,Compte Courant,Debit,Complete,Lyon-Part-Dieu,-276.38,EUR,1.0,-276.38,-276.38,326.0,High,Risque,34901.13,False
TXN001268,CLI0031,2024-04-05 00:44:00,2024,4,2,Friday,Remboursement credit,PEA,Debit,Complete,Bordeaux-Meriadeck,-1812.8,CHF,0.97,-1868.87,-1868.87,559.0,High,Risque,21483.34,False
TXN001390,CLI0031,2024-07-10 06:05:00,2024,7,3,Wednesday,Paiement CB,Livret A,Debit,Complete,Bordeaux-Meriadeck,-183.59,EUR,1.0,-183.59,-183.59,559.0,High,Risque,12590.8,False
TXN000249,CLI0016,2022-07-18 02:42:00,2022,7,3,Monday,Depot especes,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-1064.18,USD,1.08,-985.35,-985.35,716.0,Low,Standard,42055.78,False
TXN001754,CLI0118,2022-02-03 02:29:00,2022,2,1,Thursday,Prelevement,Credit Immobilier,Credit,Complete,Lille-Grand-Place,2167.21,CHF,0.97,2234.24,2234.24,641.0,Medium,Standard,44065.89,False
TXN001977,CLI0148,2023-04-26 05:37:00,2023,4,2,Wednesday,Retrait DAB,PEA,Credit,Complete,Lille-Grand-Place,302.99,MAD,10.85,27.93,27.93,713.0,Low,Standard,43643.09,False
TXN000127,CLI0046,2024-03-24 15:11:03,2024,3,1,Sunday,Virement,Assurance Vie,Credit,Complete,Inconnue,2813.0,MAD,10.85,259.26,259.26,645.0,Medium,Premium,562.43,False
TXN001398,CLI0137,2024-05-20 05:39:00,2024,5,2,Monday,Retrait DAB,PEA,Debit,Complete,Marseille-Vieux-Port,-421.61,MAD,10.85,-38.86,-38.86,725.0,Low,Premium,10785.94,False
TXN000209,CLI0017,2023-05-04 01:15:00,2023,5,2,Thursday,Paiement CB,Credit Auto,Debit,Complete,Bordeaux-Meriadeck,-61.38,USD,1.08,-56.83,-56.83,649.0,Medium,Standard,2845.93,False
TXN000432,CLI0030,2022-06-24 16:45:00,2022,6,2,Friday,Interets,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,1183.06,EUR,1.0,1183.06,1183.06,391.0,High,Risque,19092.29,False
TXN001149,CLI0128,2023-02-19 08:54:00,2023,2,1,Sunday,Depot especes,Credit Auto,Debit,En attente,Marseille-Vieux-Port,-2136.82,USD,1.08,-1978.54,-1978.54,683.0,Medium,Standard,37763.07,False
TXN000138,CLI0016,2024-08-24 01:18:00,2024,8,3,Saturday,Prelevement,Compte Epargne,Credit,Complete,Bordeaux-Meriadeck,1256.16,MAD,10.85,115.78,115.78,716.0,Low,Standard,44577.55,False
TXN000254,CLI0146,2022-07-26 09:55:00,2022,7,3,Tuesday,Prelevement,Compte Epargne,Debit,Complete,Toulouse-Capitole,-1630.12,CHF,0.97,-1680.54,-1680.54,583.0,Medium,Standard,32773.9,False
TXN000168,CLI0063,2022-12-14 04:17:00,2022,12,4,Wednesday,Depot especes,Livret A,Debit,Complete,Paris-Centre,-938.34,USD,1.08,-868.83,-868.83,426.0,High,Risque,13870.5,False
TXN001197,CLI0077,2023-03-21 10:35:00,2023,3,1,Tuesday,Remboursement credit,Compte Epargne,Credit,Complete,Paris-Centre,2675.28,EUR,1.0,2675.28,2675.28,322.0,High,Risque,22204.72,False
TXN000599,CLI0068,2022-12-04 10:47:00,2022,12,4,Sunday,Virement international,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,7957.61,EUR,1.0,7957.61,7957.61,605.0,Medium,Standard,46150.35,True
TXN000810,CLI0011,2023-07-23 04:17:00,2023,7,3,Sunday,Depot especes,Credit Consommation,Debit,Rejete,Bordeaux-Meriadeck,-2626.48,CHF,0.97,-2707.71,-2707.71,672.0,Medium,Standard,10577.62,False
TXN000705,CLI0034,2022-05-21 12:57:00,2022,5,2,Saturday,Remboursement credit,Credit Consommation,Debit,Complete,Bordeaux-Meriadeck,-2603.81,EUR,1.0,-2603.81,-2603.81,457.0,High,Risque,40913.02,False
TXN000561,CLI0088,2022-03-06 13:56:00,2022,3,1,Sunday,Virement,PEA,Debit,Complete,Bordeaux-Meriadeck,-2749.07,MAD,10.85,-253.37,-253.37,645.0,Medium,Standard,22183.55,False
TXN000832,CLI0041,2022-10-17 02:15:00,2022,10,4,Monday,Virement,Compte Epargne,Credit,Complete,Bordeaux-Meriadeck,277.34,EUR,1.0,277.34,277.34,643.0,Medium,Standard,9202.98,False
TXN001157,CLI0064,2024-11-05 22:30:00,2024,11,4,Tuesday,Depot especes,Credit Consommation,Debit,Complete,Lille-Grand-Place,-1629.31,EUR,1.0,-1629.31,-1629.31,800.0,Low,Premium,35906.47,False
TXN000971,CLI0105,2023-08-11 10:20:00,2023,8,3,Friday,Depot especes,Credit Immobilier,Debit,Complete,Nice-Massena,-397.99,EUR,1.0,-397.99,-397.99,634.0,Medium,Standard,31668.23,False
TXN000079,CLI0098,2023-02-13 19:08:00,2023,2,1,Monday,Remboursement credit,Credit Auto,Debit,Complete,Bordeaux-Meriadeck,-2625.36,MAD,10.85,-241.97,-241.97,580.0,Medium,Standard,27771.58,False
TXN001380,CLI0016,2023-02-22 13:07:00,2023,2,1,Wednesday,Interets,Assurance Vie,Debit,Complete,Bordeaux-Meriadeck,-2649.85,EUR,1.0,-2649.85,-2649.85,716.0,Low,Standard,38475.77,False
TXN001822,CLI0122,2022-05-20 11:50:00,2022,5,2,Friday,Depot especes,Credit Consommation,Debit,Complete,Nantes-Commerce,-563.56,GBP,0.86,-655.3,-655.3,645.0,Medium,Premium,41377.78,False
TXN000413,CLI0029,2022-02-16 10:13:00,2022,2,1,Wednesday,Paiement CB,Assurance Vie,Debit,Complete,Paris-Centre,-375.21,EUR,1.0,-375.21,-375.21,696.0,Medium,Standard,31189.8,False
TXN000154,CLI0126,2022-05-01 16:02:00,2022,5,2,Sunday,Depot especes,Compte Courant,Debit,Complete,Inconnue,-2525.25,CHF,0.97,-2603.35,-2603.35,514.0,High,Risque,20678.37,False
TXN000911,CLI0085,2023-07-20 09:12:00,2023,7,3,Thursday,Remboursement credit,PEA,Debit,Complete,Toulouse-Capitole,-171.24,EUR,1.0,-171.24,-171.24,390.0,High,Risque,6235.77,False
TXN000992,CLI0109,2022-04-22 08:31:00,2022,4,2,Friday,Remboursement credit,Compte Courant,Debit,Complete,Lyon-Part-Dieu,-2198.15,EUR,1.0,-2198.15,-2198.15,701.0,Low,Standard,20549.6,False
TXN001317,CLI0106,2024-02-05 00:20:00,2024,2,1,Monday,Remboursement credit,Credit Consommation,Credit,Complete,Nantes-Commerce,1487.3,EUR,1.0,1487.3,1487.3,652.0,Medium,Standard,31958.84,False
TXN001543,CLI0122,2023-06-29 12:26:00,2023,6,2,Thursday,Virement,PEA,Debit,Complete,Nantes-Commerce,-1305.41,EUR,1.0,-1305.41,-1305.41,824.0,Low,Premium,1344.18,False
TXN000153,CLI0087,2024-09-27 23:41:00,2024,9,3,Friday,Paiement CB,PEA,Debit,Complete,Toulouse-Capitole,-375.01,USD,1.08,-347.23,-347.23,607.0,Medium,Standard,36043.65,False
TXN000802,CLI0126,2022-08-17 03:42:00,2022,8,3,Wednesday,Virement international,Credit Immobilier,Credit,Complete,Bordeaux-Meriadeck,306.56,EUR,1.0,306.56,306.56,514.0,High,Risque,37090.48,False
TXN000793,CLI0029,2022-10-01 12:26:00,2022,10,4,Saturday,Retrait DAB,Credit Immobilier,Credit,Complete,Paris-Centre,-200000.0,EUR,1.0,377.08,-200000.0,696.0,Medium,Standard,47423.95,True
TXN001257,CLI0073,2023-07-02 00:42:00,2023,7,3,Sunday,Interets,Credit Consommation,Credit,Complete,Marseille-Vieux-Port,852.29,EUR,1.0,852.29,852.29,645.0,Medium,Premium,40536.66,False
TXN000337,CLI0106,2022-09-19 18:37:00,2022,9,3,Monday,Virement,Compte Courant,Credit,En attente,Nantes-Commerce,525.33,EUR,1.0,525.33,525.33,652.0,Medium,Standard,7428.57,False
TXN000562,CLI0010,2023-09-13 22:10:00,2023,9,3,Wednesday,Virement,Compte Epargne,Debit,Complete,Lyon-Part-Dieu,0.0,EUR,1.0,-1499.86,0.0,816.0,Low,Premium,5558.16,False
TXN000351,CLI0093,2022-11-19 02:17:00,2022,11,4,Saturday,Retrait DAB,Compte Epargne,Debit,Complete,Marseille-Vieux-Port,-394.24,USD,1.08,-365.04,-365.04,786.0,Low,Premium,10095.49,False
TXN000169,CLI0077,2024-01-10 08:15:00,2024,1,1,Wednesday,Interets,Credit Consommation,Debit,Complete,Paris-Centre,-2176.65,USD,1.08,-2015.42,-2015.42,322.0,High,Risque,6860.93,False
TXN000220,CLI0096,2022-06-23 18:06:00,2022,6,2,Thursday,Interets,Compte Epargne,Credit,Complete,Lyon-Part-Dieu,1541.01,MAD,10.85,142.03,142.03,710.0,Low,Standard,28434.25,False
TXN001385,CLI0001,2023-11-02 22:49:00,2023,11,4,Thursday,Depot especes,Compte Courant,Credit,Complete,Lille-Grand-Place,1683.92,MAD,10.85,155.2,155.2,586.0,Medium,Standard,9449.86,False
TXN000669,CLI0014,2024-04-13 08:07:00,2024,4,2,Saturday,Virement international,PEA,Debit,Complete,Marseille-Vieux-Port,-5505.35,EUR,1.0,-5505.35,-5505.35,673.0,Medium,Standard,2268.89,True
TXN000631,CLI0108,2024-05-28 13:58:00,2024,5,2,Tuesday,Retrait DAB,PEA,Debit,En attente,Paris-Centre,-216.47,EUR,1.0,-216.47,-216.47,375.0,High,Risque,22184.68,False
TXN001422,CLI0081,2023-03-31 04:51:00,2023,3,1,Friday,Prelevement,Credit Auto,Debit,Complete,Toulouse-Capitole,-351.42,EUR,1.0,-351.42,-351.42,645.0,Medium,Standard,36090.46,False
TXN001924,CLI0067,2022-02-10 12:51:00,2022,2,1,Thursday,Remboursement credit,Livret A,Credit,Complete,Paris-Centre,1355.33,USD,1.08,1254.94,1254.94,337.0,High,Risque,34535.67,False
TXN001217,CLI0148,2022-06-05 06:11:00,2022,6,2,Sunday,Retrait DAB,Credit Consommation,Credit,Complete,Lille-Grand-Place,427.34,USD,1.08,395.69,395.69,713.0,Low,Standard,31801.32,False
TXN001805,CLI0055,2024-03-10 21:25:00,2024,3,1,Sunday,Virement,PEA,Credit,Complete,Bordeaux-Meriadeck,350.38,USD,1.08,324.43,324.43,703.0,Low,Standard,962.64,False
TXN000997,CLI0059,2022-09-11 12:41:00,2022,9,3,Sunday,Retrait DAB,Assurance Vie,Credit,Complete,Paris-Centre,212.36,EUR,1.0,212.36,212.36,594.0,Medium,Standard,3918.7,False
TXN001984,CLI0003,2024-05-05 12:10:00,2024,5,2,Sunday,Virement,Credit Immobilier,Debit,Complete,Lyon-Part-Dieu,-2502.85,EUR,1.0,-2502.85,-2502.85,587.0,Medium,Standard,112.31,False
TXN000308,CLI0095,2023-02-01 09:28:00,2023,2,1,Wednesday,Retrait DAB,Credit Immobilier,Credit,Rejete,Nantes-Commerce,105.16,USD,1.08,97.37,97.37,668.0,Medium,Standard,36780.47,False
TXN001365,CLI0015,2022-10-08 22:16:00,2022,10,4,Saturday,Paiement CB,Assurance Vie,Credit,Complete,Lyon-Part-Dieu,411.53,USD,1.08,381.05,381.05,648.0,Medium,Standard,20660.29,False
TXN000070,CLI0119,2023-01-21 10:38:00,2023,1,1,Saturday,Virement,Compte Courant,Debit,Complete,Bordeaux-Meriadeck,-1453.11,EUR,1.0,-1453.11,-1453.11,793.0,Low,Premium,40567.24,False
TXN001106,CLI0049,2024-06-01 08:29:00,2024,6,2,Saturday,Prelevement,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,1381.3,USD,1.08,1278.98,1278.98,593.0,Medium,Standard,3743.99,False
TXN000408,CLI0147,2023-06-22 02:25:00,2023,6,2,Thursday,Virement,Credit Immobilier,Credit,Complete,Nice-Massena,1530.38,EUR,1.0,1530.38,1530.38,812.0,Low,Premium,24098.03,False
TXN000520,CLI0054,2023-07-02 16:43:00,2023,7,3,Sunday,Retrait DAB,PEA,Debit,Complete,Bordeaux-Meriadeck,-223.01,EUR,1.0,-223.01,-223.01,347.0,High,Risque,24362.72,False
TXN001213,CLI0040,2022-06-04 00:46:00,2022,6,2,Saturday,Retrait DAB,Livret A,Credit,Complete,Nice-Massena,26.45,USD,1.08,24.49,24.49,491.0,High,Risque,31343.71,False
TXN000033,CLI0074,2023-12-09 18:19:00,2023,12,4,Saturday,Depot especes,Assurance Vie,Debit,Complete,Nantes-Commerce,-1934.87,EUR,1.0,-1934.87,-1934.87,633.0,Medium,Standard,15175.87,False
TXN000391,CLI0139,2024-11-02 12:46:00,2024,11,4,Saturday,Virement international,PEA,Debit,Complete,Marseille-Vieux-Port,-1647.17,EUR,1.0,-1647.17,-1647.17,674.0,Medium,Standard,12015.45,False
TXN001613,CLI0115,2023-07-05 19:30:00,2023,7,3,Wednesday,Virement international,PEA,Credit,Complete,Toulouse-Capitole,527.27,EUR,1.0,527.27,527.27,709.0,Low,Standard,38034.42,False
TXN001748,CLI0144,2023-11-24 05:28:03,2023,11,4,Friday,Paiement CB,Credit Immobilier,Credit,Complete,Paris-Centre,380.77,EUR,1.0,380.77,380.77,361.0,High,Risque,6760.48,False
TXN001565,CLI0006,2022-06-01 06:53:00,2022,6,2,Wednesday,Prelevement,Credit Consommation,Credit,Complete,Toulouse-Capitole,383.19,EUR,1.0,383.19,383.19,620.0,Medium,Standard,37799.0,False
TXN000983,CLI0030,2023-04-01 23:04:00,2023,4,2,Saturday,Virement international,Assurance Vie,Debit,Complete,Lyon-Part-Dieu,-2751.5,GBP,0.86,-3199.42,-3199.42,391.0,High,Risque,36802.54,False
TXN001938,CLI0099,2022-12-20 10:16:00,2022,12,4,Tuesday,Virement,Compte Epargne,Debit,Rejete,Nantes-Commerce,-88888.0,EUR,1.0,-2323.2,-88888.0,664.0,Medium,Standard,44685.8,True
TXN001421,CLI0016,2022-04-28 09:15:00,2022,4,2,Thursday,Virement international,PEA,Debit,Complete,Bordeaux-Meriadeck,-1796.19,EUR,1.0,-1796.19,-1796.19,716.0,Low,Standard,26358.01,False
TXN000175,CLI0093,2023-05-24 21:42:00,2023,5,2,Wednesday,Prelevement,Compte Courant,Credit,Complete,Marseille-Vieux-Port,1097.28,EUR,1.0,1097.28,1097.28,786.0,Low,Premium,32287.06,False
TXN001487,CLI0043,2023-11-15 18:15:00,2023,11,4,Wednesday,Virement,PEA,Debit,Complete,Bordeaux-Meriadeck,-843.94,EUR,1.0,-843.94,-843.94,735.0,Low,Premium,15448.27,False
TXN001889,CLI0062,2022-03-03 14:20:00,2022,3,1,Thursday,Paiement CB,Assurance Vie,Credit,Complete,Toulouse-Capitole,200.03,EUR,1.0,200.03,200.03,640.0,Medium,Standard,44539.48,False
TXN000505,CLI0139,2023-03-03 08:03:00,2023,3,1,Friday,Retrait DAB,Credit Auto,Credit,Complete,Marseille-Vieux-Port,112.99,EUR,1.0,112.99,112.99,674.0,Medium,Standard,8072.0,False
TXN001466,CLI0113,2023-04-20 17:15:00,2023,4,2,Thursday,Retrait DAB,Credit Immobilier,Credit,Complete,Lyon-Part-Dieu,440.79,USD,1.08,408.14,408.14,643.0,Medium,Standard,49796.16,False
TXN000172,CLI0101,2023-02-14 18:34:00,2023,2,1,Tuesday,Virement international,Compte Courant,Credit,Rejete,Marseille-Vieux-Port,1603.43,EUR,1.0,1603.43,1603.43,655.0,Medium,Standard,23134.95,False
TXN001408,CLI0129,2024-08-18 01:32:00,2024,8,3,Sunday,Virement,Compte Courant,Debit,Complete,Paris-Centre,-1332.34,EUR,1.0,-1332.34,-1332.34,573.0,High,Risque,13138.14,False
TXN001687,CLI0086,2023-05-07 13:23:00,2023,5,2,Sunday,Retrait DAB,Assurance Vie,Credit,Complete,Toulouse-Capitole,290.87,EUR,1.0,290.87,290.87,805.0,Low,Premium,46566.55,False
TXN000503,CLI0122,2023-07-09 16:28:00,2023,7,3,Sunday,Depot especes,Compte Courant,Credit,Complete,Nantes-Commerce,1265.49,EUR,1.0,1265.49,1265.49,824.0,Low,Standard,35888.22,False
TXN000665,CLI0050,2023-09-13 22:14:00,2023,9,3,Wednesday,Prelevement,PEA,Debit,Complete,Lyon-Part-Dieu,-741.06,GBP,0.86,-861.7,-861.7,666.0,Medium,Standard,24692.61,False
TXN001711,CLI0145,2023-01-13 05:46:00,2023,1,1,Friday,Depot especes,Compte Epargne,Debit,Complete,Lyon-Part-Dieu,-2877.15,USD,1.08,-2664.03,-2664.03,674.0,Medium,Standard,44432.55,False
TXN001574,CLI0081,2022-10-04 23:38:00,2022,10,4,Tuesday,Virement,Credit Auto,Debit,Rejete,Toulouse-Capitole,-2054.59,EUR,1.0,-2054.59,-2054.59,617.0,Medium,Standard,12395.19,False
TXN000859,CLI0049,2022-12-07 19:24:00,2022,12,4,Wednesday,Remboursement credit,Credit Consommation,Debit,Rejete,Lyon-Part-Dieu,-687.6,USD,1.08,-636.67,-636.67,645.0,Medium,Standard,28884.14,False
TXN000990,CLI0030,2022-09-20 15:53:03,2022,9,3,Tuesday,Virement international,Compte Epargne,Debit,Complete,Lyon-Part-Dieu,-6476.83,USD,1.08,-5997.06,-5997.06,391.0,High,Risque,1545.23,True
TXN000402,CLI0147,2024-07-31 11:09:00,2024,7,3,Wednesday,Depot especes,Credit Consommation,Debit,Complete,Nice-Massena,-458.3,EUR,1.0,-458.3,-458.3,812.0,Low,Premium,40572.6,False
TXN000496,CLI0011,2024-12-07 14:43:00,2024,12,4,Saturday,Remboursement credit,Credit Consommation,Debit,En attente,Bordeaux-Meriadeck,-2617.09,EUR,1.0,-2617.09,-2617.09,672.0,Medium,Standard,1940.2,False
TXN000054,CLI0122,2022-06-24 02:27:00,2022,6,2,Friday,Prelevement,Credit Immobilier,Credit,Complete,Nantes-Commerce,334.87,EUR,1.0,334.87,334.87,824.0,Low,Premium,29364.61,False
TXN000164,CLI0070,2023-12-30 17:24:00,2023,12,4,Saturday,Interets,Compte Epargne,Credit,Complete,Nantes-Commerce,99999.99,EUR,1.0,1323.95,99999.99,425.0,High,Risque,30968.93,True
TXN000713,CLI0035,2024-08-08 15:29:00,2024,8,3,Thursday,Virement international,Credit Consommation,Debit,Complete,Lyon-Part-Dieu,-732.25,USD,1.08,-678.01,-678.01,600.0,Medium,Standard,21942.41,False
TXN000479,CLI0113,2023-12-08 01:41:00,2023,12,4,Friday,Depot especes,Compte Courant,Credit,Complete,Lyon-Part-Dieu,829.97,EUR,1.0,829.97,829.97,645.0,Medium,Standard,19997.37,False
TXN000094,CLI0015,2024-04-11 11:32:00,2024,4,2,Thursday,Prelevement,Compte Courant,Credit,Complete,Lyon-Part-Dieu,2413.23,USD,1.08,2234.47,2234.47,648.0,Medium,Standard,30417.89,False
TXN000260,CLI0119,2022-09-11 21:01:00,2022,9,3,Sunday,Remboursement credit,Credit Auto,Debit,Complete,Bordeaux-Meriadeck,-763.72,EUR,1.0,-763.72,-763.72,793.0,Low,Premium,43536.99,False
TXN000915,CLI0129,2023-07-09 04:46:00,2023,7,3,Sunday,Depot especes,Livret A,Credit,Complete,Paris-Centre,630.35,MAD,10.85,58.1,58.1,573.0,High,Risque,1703.62,False
TXN001272,CLI0116,2022-07-14 00:43:00,2022,7,3,Thursday,Retrait DAB,Compte Courant,Credit,En attente,Inconnue,81.62,EUR,1.0,81.62,81.62,620.0,Medium,Standard,22277.06,False
